Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Vision_Score,Defensive_Vulnerability
Away,PASS,,2,95421,3816.84,95464,3818.56,Player21,Player23,0.33,0.16,0.45,0.39,3768.3714857275954,False
Away,PASS,,2,95464,3818.56,95597,3823.88,Player23,Player15,0.45,0.39,0.16,0.97,820.5016472081206,True
Away,PASS,,2,95597,3823.88,95617,3824.68,Player15,Player17,0.16,0.97,0.23,1.0,4527.924133138253,False
Away,PASS,,2,95617,3824.68,95672,3826.88,Player17,Player16,0.23,1.0,0.17,0.79,1.0,True
Away,PASS,,2,95772,3830.88,95804,3832.16,Player16,Player21,0.26,0.65,0.41,0.39,,False
Away,PASS,,2,95856,3834.24,95904,3836.16,Player21,Player22,0.45,0.33,0.63,0.08,438.9324680612675,True
Away,BALL LOST,INTERCEPTION,2,95940,3837.6,95972,3838.88,Player22,,0.7,0.11,0.9,0.42,3962.2382143962413,False
Away,CHALLENGE,TACKLE-LOST,2,95972,3838.88,95972,3838.88,Player23,,0.9,0.38,,,3389.2251889075706,False
Home,CHALLENGE,TACKLE-WON,2,95974,3838.96,95974,3838.96,Player3,,0.9,0.4,,,3389.296514219136,False
Home,RECOVERY,THEFT,2,95974,3838.96,95974,3838.96,Player3,,0.9,0.4,,,3389.296514219136,False
Home,PASS,,2,95974,3838.96,96045,3841.8,Player3,Player2,0.9,0.4,0.96,0.23,,False
Home,BALL OUT,,2,96106,3844.24,96178,3847.12,Player2,,0.94,0.1,0.64,-0.02,,False
Away,SET PIECE,THROW IN,2,96359,3854.36,96359,3854.36,Player22,,,,,,0.0,True
Away,PASS,,2,96359,3854.36,96415,3856.6,Player22,Player19,0.67,-0.02,0.6,0.25,1169.9180151484347,True
Away,CHALLENGE,GROUND-FAULT-WON,2,96433,3857.32,96433,3857.32,Player19,,0.6,0.27,,,3389.2233952383785,False
Away,FAULT RECEIVED,,2,96433,3857.32,96433,3857.32,Player19,,0.6,0.27,,,3389.2233952383785,False
Home,CHALLENGE,GROUND-FAULT-LOST,2,96445,3857.8,96445,3857.8,Player9,,0.61,0.29,,,3389.342101619987,False
Away,SET PIECE,FREE KICK,2,97234,3889.36,97234,3889.36,Player19,,,,,,0.0,True
Away,BALL OUT,,2,97234,3889.36,97318,3892.72,Player19,,0.61,0.27,1.01,0.65,4547.802682674281,False
Home,RECOVERY,,2,98069,3922.76,98069,3922.76,Player11,,0.96,0.47,,,3389.1970649425907,False
Home,BALL LOST,GOAL KICK-INTERCEPTION,2,98069,3922.76,98139,3925.56,Player11,,0.96,0.47,0.33,0.63,,False
Home,CHALLENGE,AERIAL-LOST,2,98139,3925.56,98139,3925.56,Player9,,0.37,0.61,,,3389.3116862544707,False
Away,CHALLENGE,AERIAL-WON,2,98140,3925.6,98140,3925.6,Player15,,0.37,0.62,,,3389.267277139974,False
Away,RECOVERY,INTERCEPTION,2,98140,3925.6,98140,3925.6,Player15,,0.37,0.62,,,3389.267277139974,False
Away,PASS,HEAD,2,98140,3925.6,98198,3927.92,Player15,Player24,0.37,0.62,0.57,0.61,3123.456043719657,True
Home,CHALLENGE,AERIAL-FAULT-WON,2,98195,3927.8,98195,3927.8,Player3,,0.58,0.6,,,3389.4798504682467,False
Away,CHALLENGE,AERIAL-FAULT-LOST,2,98198,3927.92,98198,3927.92,Player24,,0.57,0.61,,,3389.466043165794,False
Away,BALL LOST,,2,98198,3927.92,98198,3927.92,Player24,,0.57,0.61,,,3389.466043165794,False
Home,SET PIECE,FREE KICK,2,98298,3931.92,98298,3931.92,Player2,,,,,,0.0,True
Home,PASS,,2,98298,3931.92,98349,3933.96,Player2,Player4,0.69,0.67,0.57,0.88,745.8573232621613,True
Home,PASS,,2,98407,3936.28,98432,3937.28,Player4,Player8,0.46,0.88,0.41,0.98,821.7841557816839,True
Home,PASS,,2,98443,3937.72,98473,3938.92,Player8,Player6,0.42,0.98,0.48,0.85,,False
Home,PASS,,2,98530,3941.2,98576,3943.04,Player6,Player12,0.49,0.86,0.44,0.54,,False
Home,PASS,,2,98615,3944.6,98663,3946.52,Player12,Player5,0.4,0.43,0.24,0.1,,False
Home,BALL LOST,CROSS-INTERCEPTION,2,98782,3951.28,98799,3951.96,Player5,,0.06,0.27,0.01,0.45,1105.9360765193055,True
Away,RECOVERY,INTERCEPTION,2,98800,3952.0,98800,3952.0,Player25,,0.0,0.44,,,3389.3546713408323,False
Away,BALL LOST,,2,98800,3952.0,98861,3954.44,Player25,,0.0,0.44,0.09,0.66,3439.5112505512925,False
Home,RECOVERY,,2,98860,3954.4,98860,3954.4,Player8,,0.1,0.67,,,3389.254604889893,False
Home,PASS,,2,98931,3957.24,98958,3958.32,Player8,Player4,0.17,0.69,0.18,0.78,2322.901747974951,True
Home,PASS,CROSS,2,98958,3958.32,99005,3960.2,Player4,Player5,0.18,0.78,0.04,0.36,,False
Home,SHOT,ON TARGET-SAVED,2,99005,3960.2,99014,3960.56,Player5,,0.04,0.36,0.0,0.45,865.8060322165029,True
Away,RECOVERY,SAVED,2,99012,3960.48,99012,3960.48,Player25,,0.02,0.48,,,3389.380953880916,False
Away,BALL LOST,WOODWORK,2,99012,3960.48,99014,3960.56,Player25,,0.02,0.48,0.0,0.45,,False
Home,RECOVERY,,2,99032,3961.28,99032,3961.28,Player9,,0.02,0.54,,,3389.3590334831742,False
Home,SHOT,ON TARGET-GOAL,2,99032,3961.28,99046,3961.84,Player9,,0.02,0.54,-0.01,0.51,,False
Away,SET PIECE,KICK OFF,2,100653,4026.12,100653,4026.12,Player19,,,,,,0.0,True
Away,PASS,,2,100653,4026.12,100675,4027.0,Player19,Player21,0.5,0.51,0.42,0.47,,False
Away,PASS,,2,100798,4031.92,100833,4033.32,Player21,Player22,0.57,0.27,0.61,0.06,,False
Away,PASS,,2,100847,4033.88,100877,4035.08,Player22,Player20,0.61,0.05,0.5,0.2,601.4239771933595,True
Away,PASS,,2,100892,4035.68,100919,4036.76,Player20,Player16,0.49,0.21,0.43,0.44,1149.0253368277977,True
Away,PASS,,2,100965,4038.6,101002,4040.08,Player16,Player15,0.44,0.5,0.45,0.79,1979.0614695816082,True
Away,BALL LOST,INTERCEPTION,2,101098,4043.92,101133,4045.32,Player15,,0.56,0.8,0.8,0.54,802.0868049795218,True
Home,RECOVERY,INTERCEPTION,2,101128,4045.12,101128,4045.12,Player2,,0.8,0.55,,,3389.5619186031663,False
Home,BALL LOST,,2,101128,4045.12,101189,4047.56,Player2,,0.8,0.55,0.4,0.62,,False
Away,RECOVERY,,2,101193,4047.72,101193,4047.72,Player16,,0.42,0.67,,,3389.1608920472763,False
Away,PASS,,2,101228,4049.12,101276,4051.04,Player16,Player25,0.38,0.7,0.15,0.52,,False
Away,PASS,,2,101352,4054.08,101390,4055.6,Player25,Player20,0.19,0.51,0.35,0.24,100.23815435051486,True
Away,PASS,,2,101419,4056.76,101454,4058.16,Player20,Player22,0.37,0.23,0.56,0.07,1161.5466494378716,True
Away,PASS,,2,101490,4059.6,101522,4060.88,Player22,Player23,0.57,0.06,0.71,0.31,3825.164547868004,False
Home,CHALLENGE,TACKLE-FAULT-LOST,2,101530,4061.2,101530,4061.2,Player12,,0.7,0.3,,,3389.0449913230786,True
Away,CHALLENGE,TACKLE-FAULT-WON,2,101534,4061.36,101534,4061.36,Player23,,0.71,0.3,,,3389.091389464606,True
Away,FAULT RECEIVED,,2,101534,4061.36,101534,4061.36,Player23,,0.71,0.3,,,3389.091389464606,True
Away,SET PIECE,FREE KICK,2,102523,4100.92,102523,4100.92,Player21,,,,,,0.0,True
Away,BALL LOST,INTERCEPTION,2,102523,4100.92,102563,4102.52,Player21,,0.7,0.27,0.99,0.5,4561.096456289348,False
Home,RECOVERY,INTERCEPTION,2,102562,4102.48,102562,4102.48,Player11,,0.98,0.5,,,3389.117436566664,True
Home,PASS,,2,102715,4108.6,102753,4110.12,Player11,Player12,0.88,0.49,0.63,0.61,,False
Home,PASS,,2,102793,4111.72,102858,4114.32,Player12,Player10,0.62,0.55,0.34,0.12,,False
Home,BALL LOST,CROSS-INTERCEPTION,2,102915,4116.6,102950,4118.0,Player10,,0.19,0.08,0.11,0.44,1213.7176428577077,True
Away,RECOVERY,INTERCEPTION,2,102953,4118.12,102953,4118.12,Player16,,0.13,0.46,,,3389.3278687789298,False
Away,PASS,CLEARANCE,2,102953,4118.12,102975,4119.0,Player16,Player21,0.13,0.46,0.15,0.3,,False
Away,PASS,,2,102995,4119.8,103025,4121.0,Player21,Player16,0.14,0.3,0.06,0.4,555.5623330772859,True
Away,PASS,,2,103025,4121.0,103053,4122.12,Player16,Player21,0.06,0.4,0.16,0.34,1627.1183662014614,True
Away,PASS,,2,103080,4123.2,103115,4124.6,Player21,Player22,0.16,0.33,0.09,0.2,,False
Away,BALL LOST,INTERCEPTION,2,103169,4126.76,103212,4128.48,Player22,,0.11,0.12,0.33,0.06,2388.508305760571,True
Home,RECOVERY,INTERCEPTION,2,103210,4128.4,103210,4128.4,Player7,,0.34,0.11,,,3389.5318187144676,False
Home,PASS,,2,103210,4128.4,103262,4130.48,Player7,Player10,0.34,0.11,0.26,0.07,,False
Away,CHALLENGE,TACKLE-FAULT-LOST,2,103261,4130.44,103261,4130.44,Player21,,0.27,0.09,,,3389.6840008364943,False
Home,CHALLENGE,GROUND-FAULT-WON,2,103262,4130.48,103262,4130.48,Player10,,0.26,0.07,,,3389.6424364399436,False
Home,FAULT RECEIVED,,2,103262,4130.48,103262,4130.48,Player10,,0.26,0.07,,,3389.6424364399436,False
Home,SET PIECE,FREE KICK,2,103550,4142.0,103550,4142.0,Player10,,,,,,0.0,True
Home,PASS,,2,103550,4142.0,103569,4142.76,Player10,Player6,0.28,0.13,0.33,0.18,4583.8256275453095,False
Home,PASS,,2,103604,4144.16,103646,4145.84,Player6,Player3,0.34,0.19,0.45,0.48,3272.590834336627,True
Home,PASS,,2,103673,4146.92,103746,4149.84,Player3,Player4,0.46,0.51,0.42,0.98,1577.2924996264956,True
Home,PASS,,2,103776,4151.04,103806,4152.24,Player4,Player8,0.41,0.99,0.36,0.84,,False
Away,RECOVERY,INTERCEPTION,2,103917,4156.68,103917,4156.68,Player15,,0.16,0.71,,,3389.2459529536964,False
Away,PASS,,2,103917,4156.68,103957,4158.28,Player15,Player17,0.16,0.71,0.12,0.74,234.7263477836895,True
Home,BALL LOST,INTERCEPTION,2,103918,4156.72,103918,4156.72,Player8,,0.18,0.73,0.14,0.61,,False
Away,BALL LOST,CLEARANCE,2,103957,4158.28,104003,4160.12,Player17,,0.12,0.74,0.22,0.89,4172.906054442832,False
Home,RECOVERY,,2,104003,4160.12,104003,4160.12,Player12,,0.26,0.87,,,3389.1534796292235,False
Home,BALL LOST,INTERCEPTION,2,104039,4161.56,104069,4162.76,Player12,,0.27,0.89,0.33,0.5,,False
Away,RECOVERY,INTERCEPTION,2,104072,4162.88,104072,4162.88,Player23,,0.33,0.58,,,3389.4220699086154,False
Away,CHALLENGE,TACKLE-ADVANTAGE-WON,2,104086,4163.44,104086,4163.44,Player23,,0.36,0.58,,,3389.3990895956463,False
Home,CHALLENGE,TACKLE-ADVANTAGE-LOST,2,104087,4163.48,104087,4163.48,Player10,,0.35,0.59,,,3389.408110672036,False
Away,BALL LOST,INTERCEPTION,2,104247,4169.88,104252,4170.08,Player23,,0.77,0.67,0.81,0.66,2403.3331694929684,True
Home,CHALLENGE,GROUND-WON,2,104252,4170.08,104252,4170.08,Player2,,0.79,0.66,,,3389.4808628216397,False
Home,RECOVERY,INTERCEPTION,2,104252,4170.08,104252,4170.08,Player2,,0.79,0.66,,,3389.4808628216397,False
Home,PASS,,2,104252,4170.08,104305,4172.2,Player2,Player11,0.79,0.66,0.98,0.66,3309.259884044638,True
Home,PASS,,2,104465,4178.6,104510,4180.4,Player11,Player6,0.95,0.69,0.73,0.5,,False
Home,PASS,,2,104554,4182.16,104597,4183.88,Player6,Player5,0.72,0.48,0.61,0.21,,False
Home,PASS,,2,104662,4186.48,104692,4187.68,Player5,Player7,0.54,0.2,0.47,0.04,,False
Home,PASS,,2,104710,4188.4,104758,4190.32,Player7,Player6,0.47,0.04,0.57,0.17,4351.6774182182435,False
Home,CHALLENGE,GROUND-WON,2,104758,4190.32,104758,4190.32,Player6,,0.57,0.17,,,3389.32801203888,False
Home,PASS,,2,104851,4194.04,104881,4195.24,Player6,Player12,0.63,0.23,0.59,0.38,1161.4449086383697,True
Home,PASS,,2,104906,4196.24,104926,4197.04,Player12,Player10,0.59,0.36,0.48,0.43,110.87992170808693,True
Home,PASS,,2,104951,4198.04,105013,4200.52,Player10,Player4,0.48,0.45,0.55,0.89,2459.228567902871,True
Home,PASS,,2,105103,4204.12,105138,4205.52,Player4,Player8,0.44,0.85,0.4,0.98,1087.9270701646265,True
Home,PASS,,2,105150,4206.0,105177,4207.08,Player8,Player9,0.4,0.97,0.34,0.82,,False
Home,PASS,,2,105202,4208.08,105217,4208.68,Player9,Player8,0.36,0.87,0.39,0.98,2882.459079706235,True
Home,PASS,,2,105228,4209.12,105282,4211.28,Player8,Player4,0.38,0.98,0.54,0.95,2675.6086308925387,True
Home,PASS,,2,105335,4213.4,105387,4215.48,Player4,Player3,0.52,0.92,0.67,0.7,349.6459163810832,True
Home,PASS,,2,105419,4216.76,105446,4217.84,Player3,Player2,0.68,0.67,0.68,0.36,,False
Home,PASS,,2,105477,4219.08,105509,4220.36,Player2,Player7,0.7,0.33,0.68,0.1,,False
Home,CHALLENGE,TACKLE-WON,2,105538,4221.52,105538,4221.52,Player7,,0.7,0.08,,,3389.8275502098827,False
Away,CHALLENGE,TACKLE-LOST,2,105545,4221.8,105545,4221.8,Player22,,0.69,0.08,,,3389.826943494738,False
Home,BALL LOST,INTERCEPTION,2,105620,4224.8,105645,4225.8,Player7,,0.56,0.08,0.54,0.22,1424.8681537941873,True
Away,RECOVERY,INTERCEPTION,2,105645,4225.8,105645,4225.8,Player22,,0.53,0.18,,,3388.971930401993,True
Away,PASS,,2,105645,4225.8,105675,4227.0,Player22,Player16,0.53,0.18,0.39,0.28,197.50952872834603,True
Away,BALL LOST,INTERCEPTION,2,105736,4229.44,105791,4231.64,Player16,,0.43,0.36,0.75,0.47,4310.295288588781,False
Home,RECOVERY,INTERCEPTION,2,105794,4231.76,105794,4231.76,Player3,,0.76,0.49,,,3389.587344261812,False
Home,PASS,,2,105794,4231.76,105840,4233.6,Player3,Player12,0.76,0.49,0.73,0.29,,False
Home,CHALLENGE,TACKLE-WON,2,105840,4233.6,105840,4233.6,Player12,,0.73,0.29,,,3389.2697091108657,False
Home,PASS,,2,105840,4233.6,105869,4234.76,Player12,Player2,0.73,0.29,0.84,0.31,3951.4274092236665,False
Away,CHALLENGE,TACKLE-LOST,2,105842,4233.68,105842,4233.68,Player18,,0.74,0.3,,,3389.3457416976185,False
Home,PASS,,2,105869,4234.76,105913,4236.52,Player2,Player7,0.84,0.31,0.72,0.13,,False
Home,PASS,,2,105943,4237.72,105968,4238.72,Player7,Player12,0.69,0.12,0.67,0.24,1370.1515344446452,True
Home,PASS,,2,105987,4239.48,106007,4240.28,Player12,Player6,0.67,0.25,0.66,0.4,1626.3402127787317,True
Home,CHALLENGE,TACKLE-FAULT-WON,2,106034,4241.36,106034,4241.36,Player6,,0.68,0.41,,,3389.618135843106,False
Home,FAULT RECEIVED,,2,106034,4241.36,106034,4241.36,Player6,,0.68,0.41,,,3389.618135843106,False
Away,CHALLENGE,TACKLE-FAULT-LOST,2,106036,4241.44,106036,4241.44,Player19,,0.67,0.41,,,3389.6155823790396,False
Home,SET PIECE,FREE KICK,2,107263,4290.52,107263,4290.52,Player2,,,,,,0.0,True
Home,PASS,,2,107299,4291.96,107316,4292.64,Player2,Player6,0.7,0.42,0.64,0.58,958.5501515843486,True
Home,PASS,,2,107350,4294.0,107370,4294.8,Player6,Player8,0.61,0.68,0.53,0.91,989.1811796827034,True
Home,PASS,,2,107400,4296.0,107430,4297.2,Player8,Player3,0.55,0.89,0.74,0.64,514.7875219969743,True
Home,PASS,,2,107485,4299.4,107525,4301.0,Player3,Player2,0.76,0.66,0.75,0.28,,False
Home,PASS,,2,107585,4303.4,107688,4307.52,Player2,Player5,0.71,0.24,0.21,0.09,,False
Home,BALL LOST,INTERCEPTION,2,107694,4307.76,107754,4310.16,Player5,,0.19,0.09,0.09,0.41,1072.2348987259693,True
Away,CHALLENGE,TACKLE-WON,2,107708,4308.32,107708,4308.32,Player16,,0.15,0.13,,,3389.6708653081137,False
Away,RECOVERY,INTERCEPTION,2,107708,4308.32,107708,4308.32,Player16,,0.15,0.13,,,3389.6708653081137,False
Away,PASS,,2,107752,4310.08,107777,4311.08,Player16,Player15,0.11,0.19,0.08,0.33,1256.1457094838206,True
Away,PASS,,2,107787,4311.48,107802,4312.08,Player15,Player16,0.07,0.32,0.12,0.24,197.0959389452706,True
Away,BALL LOST,INTERCEPTION,2,107805,4312.2,107830,4313.2,Player16,,0.13,0.24,0.41,0.18,2446.4768426639357,True
Home,RECOVERY,INTERCEPTION,2,107829,4313.16,107829,4313.16,Player7,,0.37,0.14,,,3389.5735086061068,False
Home,BALL LOST,INTERCEPTION,2,107832,4313.28,107850,4314.0,Player7,,0.36,0.15,0.38,0.21,3171.9462077625103,True
Away,RECOVERY,INTERCEPTION,2,107849,4313.96,107849,4313.96,Player27,,0.33,0.14,,,3389.6835760825093,False
Away,BALL LOST,INTERCEPTION,2,107890,4315.6,107917,4316.68,Player27,,0.35,0.02,0.55,0.26,4242.234084585029,False
Home,RECOVERY,INTERCEPTION,2,107917,4316.68,107917,4316.68,Player2,,0.55,0.18,,,3389.071397958388,True
Home,PASS,,2,107932,4317.28,107962,4318.48,Player2,Player7,0.56,0.17,0.44,0.05,,False
Home,PASS,,2,107969,4318.76,108027,4321.08,Player7,Player2,0.45,0.06,0.65,0.11,4152.904133710618,False
Home,PASS,,2,108077,4323.08,108099,4323.96,Player2,Player6,0.67,0.22,0.61,0.33,769.8276757304648,True
Home,CHALLENGE,TACKLE-WON,2,108136,4325.44,108136,4325.44,Player6,,0.62,0.28,,,3389.168876418568,False
Home,PASS,,2,108161,4326.44,108213,4328.52,Player6,Player5,0.64,0.24,0.51,0.12,,False
Home,CHALLENGE,TACKLE-LOST,2,108218,4328.72,108218,4328.72,Player5,,0.51,0.11,,,3389.2011862156032,False
Home,BALL LOST,THEFT,2,108222,4328.88,108229,4329.16,Player5,,0.51,0.1,0.54,0.11,4329.118958397581,False
Away,CHALLENGE,TACKLE-WON,2,108227,4329.08,108227,4329.08,Player20,,0.52,0.1,,,3389.152665025096,False
Away,RECOVERY,THEFT,2,108227,4329.08,108227,4329.08,Player20,,0.52,0.1,,,3389.152665025096,False
Away,PASS,,2,108232,4329.28,108239,4329.56,Player20,Player27,0.52,0.08,0.59,0.05,1920.715215474304,True
Away,PASS,,2,108253,4330.12,108268,4330.72,Player27,Player20,0.58,0.06,0.54,0.07,,False
Away,PASS,,2,108326,4333.04,108361,4334.44,Player20,Player19,0.6,0.11,0.54,0.2,661.7552465615786,True
Away,PASS,,2,108488,4339.52,108511,4340.44,Player19,Player27,0.73,0.33,0.82,0.12,,False
Away,SHOT,ON TARGET-SAVED,2,108611,4344.44,108628,4345.12,Player27,,0.92,0.28,0.99,0.51,2896.488114870155,True
Home,RECOVERY,SAVED,2,108628,4345.12,108628,4345.12,Player11,,0.99,0.45,,,3389.2591001388087,False
Home,PASS,,2,108710,4348.4,108748,4349.92,Player11,Player5,0.98,0.43,0.79,0.2,,False
Home,PASS,,2,108818,4352.72,108873,4354.92,Player5,Player10,0.65,0.11,0.54,0.22,424.03460387061307,True
Home,PASS,,2,109010,4360.4,109035,4361.4,Player10,Player8,0.27,0.45,0.17,0.39,,False
Home,BALL LOST,THEFT,2,109058,4362.32,109088,4363.52,Player8,,0.16,0.39,0.2,0.41,4682.318768691756,False
Away,CHALLENGE,TACKLE-WON,2,109083,4363.32,109083,4363.32,Player19,,0.19,0.45,,,3389.468738462745,False
Away,RECOVERY,THEFT,2,109083,4363.32,109083,4363.32,Player19,,0.19,0.45,,,3389.468738462745,False
Away,PASS,,2,109085,4363.4,109112,4364.48,Player19,Player20,0.19,0.45,0.23,0.36,,False
Away,PASS,,2,109124,4364.96,109167,4366.68,Player20,Player21,0.22,0.35,0.24,0.26,,False
Away,PASS,,2,109194,4367.76,109222,4368.88,Player21,Player19,0.24,0.25,0.25,0.44,2061.9913741974988,True
Away,PASS,,2,109284,4371.36,109324,4372.96,Player19,Player18,0.32,0.48,0.43,0.74,3429.6044932408413,False
Away,PASS,,2,109337,4373.48,109367,4374.68,Player18,Player17,0.44,0.78,0.39,0.84,534.6686806257045,True
Away,PASS,,2,109377,4375.08,109405,4376.2,Player17,Player19,0.39,0.83,0.43,0.61,,False
Away,PASS,,2,109502,4380.08,109535,4381.4,Player19,Player21,0.53,0.59,0.5,0.34,,False
Away,PASS,,2,109590,4383.6,109635,4385.4,Player21,Player27,0.56,0.28,0.72,0.02,168.36944077963557,True
Away,PASS,,2,109775,4391.0,109797,4391.88,Player27,Player19,0.81,0.25,0.72,0.47,910.0080239793014,True
Home,CHALLENGE,TACKLE-WON,2,109812,4392.48,109812,4392.48,Player6,,0.74,0.48,,,3389.5905406199026,False
Home,RECOVERY,THEFT,2,109812,4392.48,109812,4392.48,Player6,,0.74,0.48,,,3389.5905406199026,False
Away,CHALLENGE,TACKLE-LOST,2,109813,4392.52,109813,4392.52,Player19,,0.73,0.48,,,3389.5890381589547,False
Away,BALL LOST,THEFT,2,109813,4392.52,109818,4392.72,Player19,,0.73,0.48,0.73,0.49,1902.2752738026616,True
Home,PASS,,2,109815,4392.6,109850,4394.0,Player6,Player10,0.74,0.49,0.68,0.67,1039.1062297355893,True
Away,CHALLENGE,TACKLE-LOST,2,109858,4394.32,109858,4394.32,Player17,,0.69,0.66,,,3389.4681693159882,False
Home,PASS,,2,109886,4395.44,109904,4396.16,Player10,Player8,0.68,0.63,0.65,0.76,1213.2239302009211,True
Home,CHALLENGE,TACKLE-FAULT-WON,2,110001,4400.04,110001,4400.04,Player8,,0.51,0.66,,,3389.417895441506,False
Home,FAULT RECEIVED,,2,110001,4400.04,110001,4400.04,Player8,,0.51,0.66,,,3389.417895441506,False
Away,CHALLENGE,TACKLE-FAULT-LOST,2,110010,4400.4,110010,4400.4,Player19,,0.5,0.65,,,3389.4163977495336,False
Home,SET PIECE,FREE KICK,2,113288,4531.52,113288,4531.52,Player3,,,,,,0.0,True
Home,PASS,,2,113294,4531.76,113314,4532.56,Player3,Player12,0.69,0.65,0.61,0.75,551.5496095923899,True
Home,PASS,,2,113320,4532.8,113347,4533.88,Player12,Player3,0.61,0.75,0.73,0.64,1055.65236143982,True
Home,BALL LOST,INTERCEPTION,2,113390,4535.6,113448,4537.92,Player3,,0.77,0.56,0.47,0.3,,False
Away,CHALLENGE,AERIAL-WON,2,113447,4537.88,113447,4537.88,Player20,,0.48,0.33,,,3389.623880933043,False
Away,RECOVERY,INTERCEPTION,2,113447,4537.88,113447,4537.88,Player20,,0.48,0.33,,,3389.623880933043,False
Home,CHALLENGE,AERIAL-LOST,2,113448,4537.92,113448,4537.92,Player13,,0.48,0.33,,,3389.623880933043,False
Away,PASS,HEAD,2,113452,4538.08,113494,4539.76,Player20,Player21,0.48,0.32,0.51,0.41,3193.8604311648073,True
Away,PASS,,2,113498,4539.92,113541,4541.64,Player21,Player15,0.51,0.41,0.36,0.57,460.25279397474196,True
Away,PASS,,2,113568,4542.72,113588,4543.52,Player15,Player16,0.35,0.59,0.34,0.4,,False
Away,PASS,,2,113631,4545.24,113673,4546.92,Player16,Player27,0.35,0.36,0.54,0.03,,False
Away,PASS,,2,113726,4549.04,113751,4550.04,Player27,Player21,0.57,0.03,0.51,0.28,1180.260562417501,True
Away,BALL LOST,INTERCEPTION,2,113816,4552.64,113858,4554.32,Player21,,0.57,0.33,0.82,0.36,3702.545902957222,False
Home,RECOVERY,INTERCEPTION,2,113858,4554.32,113858,4554.32,Player2,,0.81,0.39,,,3388.987837376222,True
Home,BALL LOST,CLEARANCE,2,113862,4554.48,113954,4558.16,Player2,,0.81,0.4,0.64,0.89,1017.2036350705209,True
Away,RECOVERY,INTERCEPTION,2,113953,4558.12,113953,4558.12,Player17,,0.66,0.89,,,3389.270449089011,False
Away,PASS,,2,113957,4558.28,114002,4560.08,Player17,Player26,0.66,0.88,0.81,0.89,3580.4431830485582,False
Away,BALL LOST,INTERCEPTION,2,114107,4564.28,114119,4564.76,Player26,,0.95,0.78,0.98,0.75,950.5037160318109,True
Home,CHALLENGE,TACKLE-WON,2,114109,4564.36,114109,4564.36,Player4,,0.95,0.77,,,3389.4468055415437,False
Home,RECOVERY,INTERCEPTION,2,114109,4564.36,114109,4564.36,Player4,,0.95,0.77,,,3389.4468055415437,False
Home,BALL OUT,,2,114113,4564.52,114123,4564.92,Player4,,0.96,0.76,1.02,0.75,2682.281009484908,True
Away,SET PIECE,CORNER KICK,2,114591,4583.64,114591,4583.64,Player19,,,,,,0.0,True
Away,BALL LOST,INTERCEPTION,2,114640,4585.6,114640,4585.6,Player19,,0.93,0.93,0.98,0.59,,False
Home,RECOVERY,INTERCEPTION,2,114670,4586.8,114670,4586.8,Player3,,0.94,0.55,,,3389.391346770166,False
Home,BALL LOST,CLEARANCE,2,114676,4587.04,114778,4591.12,Player3,,0.94,0.56,0.74,0.48,,False
Away,CHALLENGE,AERIAL-WON,2,114770,4590.8,114770,4590.8,Player27,,0.74,0.47,,,3389.592669955149,False
Away,RECOVERY,INTERCEPTION,2,114770,4590.8,114770,4590.8,Player27,,0.74,0.47,,,3389.592669955149,False
Away,PASS,,2,114777,4591.08,114819,4592.76,Player27,Player21,0.74,0.47,0.6,0.52,,False
Away,PASS,,2,114858,4594.32,114923,4596.92,Player21,Player19,0.58,0.53,0.69,0.93,2910.3973727992243,True
Away,BALL LOST,INTERCEPTION,2,114951,4598.04,115020,4600.8,Player19,,0.66,0.91,0.93,0.57,595.3256545299962,True
Home,CHALLENGE,AERIAL-WON,2,115012,4600.48,115012,4600.48,Player3,,0.91,0.55,,,3389.5081510335667,False
Home,RECOVERY,INTERCEPTION,2,115012,4600.48,115012,4600.48,Player3,,0.91,0.55,,,3389.5081510335667,False
Home,BALL LOST,INTERCEPTION,2,115016,4600.64,115043,4601.72,Player3,,0.92,0.55,0.8,0.66,363.787151622127,True
Away,RECOVERY,INTERCEPTION,2,115046,4601.84,115046,4601.84,Player18,,0.81,0.7,,,3389.4466320195424,False
Away,BALL LOST,INTERCEPTION,2,115127,4605.08,115142,4605.68,Player18,,0.86,0.85,0.92,0.52,,False
Home,CHALLENGE,AERIAL-WON,2,115132,4605.28,115132,4605.28,Player2,,0.91,0.51,,,3389.2648776393266,False
Home,RECOVERY,INTERCEPTION,2,115132,4605.28,115132,4605.28,Player2,,0.91,0.51,,,3389.2648776393266,False
Home,BALL LOST,INTERCEPTION,2,115137,4605.48,115179,4607.16,Player2,,0.91,0.51,0.86,0.24,,False
Away,RECOVERY,INTERCEPTION,2,115180,4607.2,115180,4607.2,Player23,,0.86,0.25,,,3388.628825869204,True
Away,PASS,,2,115258,4610.32,115273,4610.92,Player23,Player19,0.81,0.2,0.74,0.43,1039.656023252112,True
Away,BALL LOST,INTERCEPTION,2,115306,4612.24,115396,4615.84,Player19,,0.74,0.38,0.99,0.65,4521.883956405296,False
Home,RECOVERY,INTERCEPTION,2,115400,4616.0,115400,4616.0,Player11,,1.0,0.62,,,3343.9688784991326,True
Home,BALL LOST,INTERCEPTION,2,115814,4632.56,115892,4635.68,Player11,,0.86,0.52,0.3,0.81,,False
