Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Vision_Score,Defensive_Vulnerability,Defensive_Rating_100
Home,PASS,,1,52048,2081.92,52071,2082.84,Player6,Player12,0.58,0.69,0.59,0.8,2228.776568348712,True,46.64747256297577
Home,PASS,,1,52090,2083.6,52170,2086.8,Player12,Player4,0.59,0.79,0.59,0.12,,False,
Home,PASS,,1,52293,2091.72,52319,2092.76,Player4,Player6,0.71,0.15,0.65,0.23,593.2775834717539,True,12.417081276895955
Away,CHALLENGE,GROUND-FAULT-LOST,1,52317,2092.68,52317,2092.68,Player24,,0.67,0.24,,,3389.222921939281,False,70.93518727097245
Home,CHALLENGE,GROUND-FAULT-WON,1,52319,2092.76,52319,2092.76,Player6,,0.65,0.23,,,3389.291405200981,False,70.93662060041271
Home,FAULT RECEIVED,,1,52340,2093.6,52340,2093.6,Player6,,0.64,0.24,,,3389.1211781040274,True,70.93305780997987
Home,SET PIECE,FREE KICK,1,53269,2130.76,53269,2130.76,Player6,,,,,,0.0,True,0.0
Home,PASS,,1,53269,2130.76,53301,2132.04,Player6,Player4,0.62,0.27,0.67,0.16,,False,
Home,PASS,,1,53322,2132.88,53347,2133.88,Player4,Player8,0.7,0.18,0.8,0.03,307.2729813286448,True,6.431110309317072
Home,PASS,,1,53461,2138.44,53481,2139.24,Player8,Player12,0.81,0.32,0.71,0.51,774.8278218535033,True,16.216860888716308
Home,PASS,,1,53502,2140.08,53524,2140.96,Player12,Player10,0.72,0.55,0.75,0.68,2748.096049563211,True,57.51663800351173
Home,PASS,THROUGH BALL-DEEP BALL,1,53551,2142.04,53604,2144.16,Player10,Player7,0.78,0.7,0.97,0.77,4424.751947234847,False,92.60842831344657
Home,PASS,CROSS,1,53604,2144.16,53634,2145.36,Player7,Player8,0.97,0.77,0.95,0.5,,False,
Away,CHALLENGE,AERIAL-LOST,1,53633,2145.32,53633,2145.32,Player18,,0.95,0.51,,,3388.938995864877,True,70.92924480282477
Home,PASS,HEAD,1,53634,2145.36,53676,2147.04,Player8,Player6,0.95,0.5,0.85,0.39,,False,
Home,PASS,,1,53676,2147.04,53695,2147.8,Player6,Player8,0.85,0.39,0.94,0.52,4116.2860226105,False,86.15235014039399
Home,CHALLENGE,AERIAL-WON,1,53695,2147.8,53695,2147.8,Player8,,0.94,0.52,,,3389.1436747350926,False,70.933528656181
Home,SHOT,HEAD-ON TARGET-SAVED,1,53695,2147.8,53707,2148.28,Player8,,0.94,0.52,1.0,0.54,4309.577180425877,False,90.19786287096747
Away,RECOVERY,SAVED,1,53708,2148.32,53708,2148.32,Player17,,0.99,0.55,,,3389.05699543768,True,70.93171449041614
Away,PASS,,1,53708,2148.32,53724,2148.96,Player17,Player18,0.99,0.55,0.94,0.58,64.71532706186991,True,1.3544679562739648
Away,BALL LOST,,1,53724,2148.96,53775,2151.0,Player18,,0.94,0.58,0.88,0.73,950.3017407814503,True,19.8894653726973
Home,RECOVERY,,1,53775,2151.0,53775,2151.0,Player5,,0.86,0.72,,,3389.450490589454,False,70.93995019899128
Home,SHOT,BLOCKED,1,53775,2151.0,53775,2151.0,Player5,,0.86,0.72,0.89,0.73,4414.661539090414,False,92.39723978797882
Away,RECOVERY,BLOCKED,1,53776,2151.04,53776,2151.04,Player22,,0.89,0.7,,,3389.487029500435,False,70.9407149449383
Away,BALL OUT,,1,53776,2151.04,53821,2152.84,Player22,,0.89,0.7,0.77,1.03,983.609848846031,True,20.586591804809025
Home,SET PIECE,THROW IN,1,54288,2171.52,54288,2171.52,Player7,,,,,,0.0,True,0.0
Home,PASS,,1,54288,2171.52,54297,2171.88,Player7,Player5,0.77,1.01,0.8,0.91,2.895919262167498,True,0.06061052338980611
Home,PASS,,1,54297,2171.88,54321,2172.84,Player5,Player7,0.8,0.91,0.76,1.0,889.514682977237,True,18.617214644932822
Home,CHALLENGE,GROUND-LOST,1,54373,2174.92,54373,2174.92,Player7,,0.71,0.93,,,3389.258644918353,False,70.93593493976518
Home,BALL LOST,THEFT,1,54373,2174.92,54373,2174.92,Player7,,0.71,0.93,,,3389.258644918353,False,70.93593493976518
Away,CHALLENGE,TACKLE-WON,1,54381,2175.24,54381,2175.24,Player21,,0.69,0.92,,,3389.263489483494,False,70.936036334729
Away,RECOVERY,THEFT,1,54381,2175.24,54381,2175.24,Player21,,0.69,0.92,,,3389.263489483494,False,70.936036334729
Away,PASS,,1,54381,2175.24,54411,2176.44,Player21,Player19,0.69,0.92,0.68,0.75,,False,
Away,PASS,,1,54476,2179.04,54506,2180.24,Player19,Player23,0.64,0.69,0.52,0.55,,False,
Home,CHALLENGE,GROUND-LOST,1,54505,2180.2,54505,2180.2,Player3,,0.51,0.56,,,3389.4915223660064,False,70.9408089789597
Away,CHALLENGE,GROUND-WON,1,54506,2180.24,54506,2180.24,Player23,,0.52,0.55,,,3389.4928197648246,False,70.94083613303903
Home,CHALLENGE,GROUND-LOST,1,54542,2181.68,54542,2181.68,Player8,,0.53,0.41,,,3389.585341073882,False,70.94277256995561
Away,CHALLENGE,GROUND-WON,1,54546,2181.84,54546,2181.84,Player23,,0.53,0.43,,,3389.578323657163,False,70.94262569800868
Away,CHALLENGE,TACKLE-LOST,1,54603,2184.12,54603,2184.12,Player23,,0.54,0.34,,,3389.630149870642,False,70.94371040156562
Away,BALL LOST,THEFT,1,54603,2184.12,54603,2184.12,Player23,,0.54,0.34,,,3389.630149870642,False,70.94371040156562
Home,CHALLENGE,TACKLE-WON,1,54604,2184.16,54604,2184.16,Player8,,0.53,0.35,,,3389.6263694167046,False,70.94363127805731
Home,RECOVERY,THEFT,1,54604,2184.16,54604,2184.16,Player8,,0.53,0.35,,,3389.6263694167046,False,70.94363127805731
Away,CHALLENGE,TACKLE-ADVANTAGE-LOST,1,54643,2185.72,54643,2185.72,Player15,,0.59,0.26,,,3389.197442718836,False,70.93465400027429
Home,CHALLENGE,TACKLE-ADVANTAGE-WON,1,54647,2185.88,54647,2185.88,Player8,,0.57,0.26,,,3389.3451669670794,False,70.93774581437296
Home,PASS,,1,54647,2185.88,54720,2188.8,Player8,Player10,0.57,0.26,0.76,0.19,2183.470833848103,True,45.699240229113606
Home,PASS,,1,54839,2193.56,54867,2194.68,Player10,Player8,0.87,0.03,0.77,0.1,183.65493984363783,True,3.843830238110558
Home,PASS,,1,54898,2195.92,54918,2196.72,Player8,Player4,0.78,0.09,0.7,0.08,,False,
Home,PASS,,1,54934,2197.36,54954,2198.16,Player4,Player6,0.7,0.09,0.68,0.21,1362.6827341485518,True,28.520447655428672
Home,PASS,,1,54994,2199.76,55079,2203.16,Player6,Player2,0.66,0.25,0.59,0.8,1460.3731876734482,True,30.565072861553986
Home,PASS,,1,55079,2203.16,55108,2204.32,Player2,Player7,0.59,0.8,0.71,0.95,4316.92377501402,False,90.3516243894384
Home,BALL LOST,INTERCEPTION,1,55148,2205.92,55186,2207.44,Player7,,0.75,0.95,0.93,0.55,,False,
Away,CHALLENGE,AERIAL-WON,1,55187,2207.48,55187,2207.48,Player16,,0.93,0.55,,,3389.4371105467662,False,70.93967015962663
Away,RECOVERY,INTERCEPTION,1,55187,2207.48,55187,2207.48,Player16,,0.93,0.55,,,3389.4371105467662,False,70.93967015962663
Away,PASS,,1,55187,2207.48,55258,2210.32,Player16,Player22,0.93,0.55,0.82,0.94,1122.9907640029735,True,23.50378301541254
Away,PASS,,1,55332,2213.28,55354,2214.16,Player22,Player17,0.8,0.95,0.9,0.9,1837.995485861351,True,38.46856845821624
Away,BALL LOST,,1,55354,2214.16,55428,2217.12,Player17,,0.9,0.9,0.66,0.87,,False,
Home,RECOVERY,,1,55431,2217.24,55431,2217.24,Player12,,0.64,0.87,,,3389.27845930208,False,70.93634964751757
Home,PASS,,1,55523,2220.92,55575,2223.0,Player12,Player3,0.65,0.88,0.43,0.62,,False,
Home,PASS,,1,55612,2224.48,55654,2226.16,Player3,Player2,0.41,0.6,0.42,0.87,2003.409100813576,True,41.93061448589114
Home,PASS,,1,55670,2226.8,55695,2227.8,Player2,Player7,0.42,0.89,0.49,0.99,4210.835267547312,False,88.13123100789507
Home,PASS,,1,55744,2229.76,55752,2230.08,Player7,Player5,0.55,0.99,0.6,0.89,,False,
Home,PASS,,1,55799,2231.96,55822,2232.88,Player5,Player12,0.6,0.92,0.59,0.8,,False,
Away,CHALLENGE,TACKLE-FAULT-LOST,1,55854,2234.16,55854,2234.16,Player17,,0.68,0.8,,,3389.3606117031045,False,70.9380690670086
Home,CHALLENGE,TACKLE-FAULT-WON,1,55854,2234.16,55854,2234.16,Player12,,0.66,0.78,,,3389.3517693033546,False,70.9378839988391
Home,FAULT RECEIVED,,1,55858,2234.32,55858,2234.32,Player12,,0.66,0.78,,,3389.3517693033546,False,70.9378839988391
Home,SET PIECE,FREE KICK,1,56425,2257.0,56425,2257.0,Player6,,,,,,0.0,True,0.0
Home,PASS,,1,56425,2257.0,56464,2258.56,Player6,Player10,0.63,0.78,0.69,0.4,,False,
Home,PASS,,1,56494,2259.76,56572,2262.88,Player10,Player8,0.69,0.4,0.94,0.04,382.454594751173,True,8.004633783662449
Home,PASS,,1,56649,2265.96,56679,2267.16,Player8,Player10,0.86,0.06,0.73,0.12,,False,
Home,PASS,,1,56734,2269.36,56757,2270.28,Player10,Player8,0.75,0.19,0.81,0.3,3857.171599522272,False,80.72918071492097
Home,PASS,,1,56757,2270.28,56788,2271.52,Player8,Player10,0.81,0.3,0.87,0.24,955.2380153604472,True,19.992779781264357
Home,CHALLENGE,GROUND-LOST,1,56804,2272.16,56804,2272.16,Player10,,0.92,0.24,,,3389.769432750541,False,70.94662554093438
Home,BALL LOST,INTERCEPTION,1,56804,2272.16,56804,2272.16,Player10,,0.92,0.24,,,3389.769432750541,False,70.94662554093438
Away,CHALLENGE,GROUND-WON,1,56810,2272.4,56810,2272.4,Player15,,0.93,0.26,,,3389.760147737623,False,70.94643120903432
Away,RECOVERY,INTERCEPTION,1,56810,2272.4,56810,2272.4,Player15,,0.93,0.26,,,3389.760147737623,False,70.94643120903432
Away,BALL OUT,,1,56810,2272.4,56836,2273.44,Player15,,0.93,0.26,1.01,0.23,2160.020738997745,True,45.20843838218746
Home,SET PIECE,CORNER KICK,1,57509,2300.36,57509,2300.36,Player6,,,,,,0.0,True,0.0
Home,PASS,,1,57509,2300.36,57569,2302.76,Player6,Player3,1.01,0.01,0.96,0.62,1611.3237949590116,True,33.72441346649172
Home,CHALLENGE,AERIAL-WON,1,57569,2302.76,57569,2302.76,Player3,,0.96,0.62,,,3389.5487570344444,False,70.94200687948661
Home,BALL LOST,INTERCEPTION,1,57569,2302.76,57605,2304.2,Player3,,0.96,0.62,0.98,0.56,,False,
Away,CHALLENGE,AERIAL-LOST,1,57572,2302.88,57572,2302.88,Player17,,0.96,0.6,,,3389.5270283073432,False,70.94155210523257
Away,RECOVERY,INTERCEPTION,1,57606,2304.24,57606,2304.24,Player25,,0.99,0.55,,,3389.05699543768,True,70.93171449041614
Away,PASS,,1,57606,2304.24,57624,2304.96,Player25,Player16,0.99,0.55,0.95,0.69,1106.0754332731983,True,23.149751374324598
Away,BALL LOST,,1,57624,2304.96,57669,2306.76,Player16,,0.95,0.69,0.81,0.74,,False,
Home,RECOVERY,,1,57668,2306.72,57668,2306.72,Player7,,0.81,0.73,,,3389.4493475942977,False,70.9399262765237
Home,SHOT,OFF TARGET-OUT,1,57668,2306.72,57740,2309.6,Player7,,0.81,0.73,1.02,0.31,,False,
Away,RECOVERY,,1,59053,2362.12,59053,2362.12,Player25,,0.96,0.47,,,3389.1970649425907,False,70.93464609355664
Away,BALL LOST,INTERCEPTION,1,59053,2362.12,59144,2365.76,Player25,,0.96,0.47,0.45,0.1,,False,
Home,CHALLENGE,AERIAL-WON,1,59142,2365.68,59142,2365.68,Player8,,0.45,0.13,,,3388.9033304313925,True,70.92849833844
Home,RECOVERY,INTERCEPTION,1,59142,2365.68,59142,2365.68,Player8,,0.45,0.13,,,3388.9033304313925,True,70.92849833844
Home,PASS,HEAD,1,59142,2365.68,59171,2366.84,Player8,Player12,0.45,0.13,0.4,0.24,877.3669729875053,True,18.362967549689518
Away,CHALLENGE,AERIAL-LOST,1,59144,2365.76,59144,2365.76,Player18,,0.43,0.11,,,3388.920593712055,True,70.928859652545
Home,CHALLENGE,GROUND-WON,1,59232,2369.28,59232,2369.28,Player12,,0.43,0.19,,,3389.594542606449,False,70.94296515464268
Home,PASS,,1,59232,2369.28,59266,2370.64,Player12,Player8,0.43,0.19,0.5,0.02,,False,
Home,PASS,,1,59266,2370.64,59309,2372.36,Player8,Player4,0.5,0.02,0.34,0.03,,False,
Home,PASS,,1,59329,2373.16,59391,2375.64,Player4,Player3,0.34,0.03,0.11,0.23,332.69267717294736,True,6.963135179506199
Home,PASS,,1,59391,2375.64,59427,2377.08,Player3,Player11,0.11,0.23,0.04,0.47,1100.9616677550168,True,23.042722145782594
Home,PASS,,1,59463,2378.52,59511,2380.44,Player11,Player2,0.06,0.55,0.12,0.82,2721.003010688299,True,56.949590680099924
Home,PASS,,1,59511,2380.44,59545,2381.8,Player2,Player5,0.12,0.82,0.34,0.81,3076.413793520624,True,64.38820744240729
Home,PASS,,1,59584,2383.36,59607,2384.28,Player5,Player6,0.34,0.73,0.28,0.66,,False,
Home,PASS,,1,59640,2385.6,59677,2387.08,Player6,Player3,0.28,0.62,0.25,0.37,,False,
Home,PASS,,1,59705,2388.2,59728,2389.12,Player3,Player4,0.27,0.31,0.32,0.13,,False,
Home,PASS,,1,59773,2390.92,59795,2391.8,Player4,Player12,0.35,0.1,0.4,0.23,3309.238725290803,True,69.2611474988315
Home,PASS,,1,59821,2392.84,59844,2393.76,Player12,Player6,0.41,0.25,0.39,0.36,1333.746573307919,True,27.914824468223625
Home,PASS,,1,59861,2394.44,59881,2395.24,Player6,Player12,0.4,0.36,0.45,0.24,,False,
Home,PASS,,1,59881,2395.24,59902,2396.08,Player12,Player10,0.45,0.24,0.54,0.27,4329.735992280995,False,90.6197793772104
Home,PASS,,1,59923,2396.92,59923,2396.92,Player10,Player12,0.55,0.26,0.47,0.25,,False,
Home,PASS,,1,59923,2396.92,59955,2398.2,Player12,Player4,0.47,0.25,0.55,0.06,,False,
Home,PASS,,1,60000,2400.0,60075,2403.0,Player4,Player8,0.58,0.07,0.89,0.04,2945.1141031315333,True,61.6401532893209
Home,BALL OUT,CROSS,1,60081,2403.24,60174,2406.96,Player8,,0.9,0.03,1.06,0.51,3138.8043280340635,True,65.6940183470245
Away,RECOVERY,,1,60792,2431.68,60792,2431.68,Player25,,0.96,0.49,,,3389.0868266448,True,70.93233884659227
Away,PASS,GOAL KICK,1,60792,2431.68,60882,2435.28,Player25,Player18,0.96,0.49,0.44,0.0,,False,
Away,PASS,HEAD,1,60882,2435.28,60916,2436.64,Player18,Player17,0.44,0.0,0.54,0.1,4571.328768215286,False,95.67622718218605
Away,PASS,,1,60916,2436.64,60953,2438.12,Player17,Player20,0.54,0.1,0.52,0.27,1496.742037198338,True,31.32625948494721
Away,PASS,,1,60971,2438.84,60994,2439.76,Player20,Player21,0.52,0.28,0.5,0.48,1516.4087976934547,True,31.737877537481868
Away,PASS,,1,61019,2440.76,61069,2442.76,Player21,Player22,0.49,0.53,0.45,0.9,1502.4339851321915,True,31.44538985846466
Away,BALL LOST,INTERCEPTION,1,61099,2443.96,61129,2445.16,Player22,,0.42,0.92,0.2,0.9,,False,
Home,RECOVERY,INTERCEPTION,1,61132,2445.28,61132,2445.28,Player7,,0.21,0.89,,,3389.1220245668565,True,70.93307552613508
Home,PASS,,1,61178,2447.12,61211,2448.44,Player7,Player6,0.19,0.97,0.26,0.84,,False,
Home,PASS,,1,61294,2451.76,61324,2452.96,Player6,Player7,0.34,0.82,0.42,0.97,3813.586957078138,False,79.81697020380356
Home,PASS,,1,61420,2456.8,61490,2459.6,Player7,Player8,0.61,0.78,0.71,0.1,,False,
Home,CHALLENGE,GROUND-FAULT-WON,1,61517,2460.68,61517,2460.68,Player8,,0.72,0.05,,,3389.8531856946884,False,70.94837845920338
Away,CHALLENGE,GROUND-FAULT-LOST,1,61524,2460.96,61524,2460.96,Player17,,0.72,0.09,,,3389.8286634933274,False,70.94786521856213
Home,FAULT RECEIVED,,1,61530,2461.2,61530,2461.2,Player8,,0.73,0.05,,,3389.8634797639843,False,70.94859391028173
Home,SET PIECE,FREE KICK,1,62681,2507.24,62681,2507.24,Player6,,,,,,0.0,True,0.0
Home,BALL LOST,INTERCEPTION,1,62681,2507.24,62712,2508.48,Player6,,0.73,0.09,0.86,0.5,2944.1814299624007,True,61.62063278345899
Away,RECOVERY,INTERCEPTION,1,62711,2508.44,62711,2508.44,Player19,,0.86,0.49,,,3389.4057707526904,False,70.93901422928124
Away,BALL LOST,,1,62711,2508.44,62753,2510.12,Player19,,0.86,0.49,0.7,0.44,,False,
Home,RECOVERY,,1,62753,2510.12,62753,2510.12,Player10,,0.69,0.45,,,3389.599209559238,False,70.94306283224539
Home,SHOT,OFF TARGET-OUT,1,62792,2511.68,62847,2513.88,Player10,,0.71,0.52,1.02,0.27,1217.211683668065,True,25.475792155921432
Away,RECOVERY,,1,63239,2529.56,63239,2529.56,Player25,,0.95,0.45,,,3389.3377241761705,False,70.93759003950093
Away,PASS,GOAL KICK,1,63239,2529.56,63287,2531.48,Player25,Player17,0.95,0.45,0.75,0.05,,False,
Away,PASS,,1,63333,2533.32,63381,2535.24,Player17,Player18,0.74,0.06,0.51,0.48,755.7631972775517,True,15.817845319161473
Away,CHALLENGE,GROUND-WON,1,63407,2536.28,63407,2536.28,Player18,,0.51,0.47,,,3389.544469382173,False,70.941917140504
Home,CHALLENGE,GROUND-ADVANTAGE-LOST,1,63428,2537.12,63428,2537.12,Player5,,0.52,0.43,,,3389.5779970932235,False,70.94261886314573
Away,CHALLENGE,GROUND-FAULT-WON,1,63469,2538.76,63469,2538.76,Player18,,0.53,0.35,,,3389.6263694167046,False,70.94363127805731
Away,FAULT RECEIVED,,1,63477,2539.08,63477,2539.08,Player18,,0.54,0.33,,,3389.6376073103347,False,70.94386648303129
Home,RECOVERY,,1,63528,2541.12,63528,2541.12,Player8,,0.61,0.28,,,3389.248378075576,False,70.93572005852783
Home,BALL LOST,FORCED,1,63542,2541.68,63542,2541.68,Player8,,0.64,0.31,,,3389.317528303593,False,70.93716734732742
Away,SET PIECE,FREE KICK,1,63718,2548.72,63718,2548.72,Player20,,,,,,0.0,True,0.0
Away,PASS,,1,63718,2548.72,63771,2550.84,Player20,Player19,0.57,0.35,0.42,0.14,,False,
Away,PASS,,1,63864,2554.56,63897,2555.88,Player19,Player17,0.24,0.17,0.13,0.05,,False,
Away,CHALLENGE,TACKLE-LOST,1,63931,2557.24,63931,2557.24,Player17,,0.14,0.12,,,3389.671624952764,False,70.94457845975629
Away,BALL LOST,THEFT,1,63931,2557.24,63931,2557.24,Player17,,0.14,0.12,,,3389.671624952764,False,70.94457845975629
Home,CHALLENGE,TACKLE-WON,1,63938,2557.52,63938,2557.52,Player8,,0.14,0.14,,,3389.6739168092254,False,70.94462642746777
Home,RECOVERY,THEFT,1,63938,2557.52,63938,2557.52,Player8,,0.14,0.14,,,3389.6739168092254,False,70.94462642746777
Away,RECOVERY,INTERCEPTION,1,63994,2559.76,63994,2559.76,Player17,,0.15,0.1,,,3389.695296059448,False,70.94507388729949
Away,PASS,,1,63994,2559.76,64061,2562.44,Player17,Player19,0.15,0.1,0.27,0.1,3349.300736175192,True,70.09963062903228
Home,BALL LOST,INTERCEPTION,1,63998,2559.92,63998,2559.92,Player8,,0.14,0.11,0.15,0.11,3380.6122596359555,True,70.75496928086632
Away,PASS,,1,64061,2562.44,64105,2564.2,Player19,Player15,0.27,0.1,0.49,0.12,3626.058728185009,False,75.89207345268741
Away,PASS,,1,64205,2568.2,64235,2569.4,Player15,Player21,0.48,0.12,0.49,0.25,2180.8573731809934,True,45.64454146006932
Away,BALL LOST,INTERCEPTION,1,64294,2571.76,64327,2573.08,Player21,,0.47,0.14,0.26,0.16,,False,
Home,RECOVERY,INTERCEPTION,1,64324,2572.96,64324,2572.96,Player4,,0.28,0.15,,,3389.691904790363,False,70.94500290928677
Home,PASS,,1,64324,2572.96,64353,2574.12,Player4,Player12,0.28,0.15,0.29,0.26,2240.123281637324,True,46.884955092327125
Home,PASS,,1,64402,2576.08,64437,2577.48,Player12,Player10,0.28,0.31,0.46,0.57,4100.63341733626,False,85.82474687794127
Home,BALL LOST,INTERCEPTION,1,64487,2579.48,64525,2581.0,Player10,,0.5,0.74,0.76,0.63,1980.114695459837,True,41.443071162778025
Away,RECOVERY,INTERCEPTION,1,64523,2580.92,64523,2580.92,Player22,,0.68,0.64,,,3389.473914463188,False,70.94044045203991
Away,PASS,,1,64567,2582.68,64617,2584.68,Player22,Player25,0.78,0.76,0.96,0.61,1194.3335653135878,True,24.996961566355573
Away,PASS,,1,64617,2584.68,64663,2586.52,Player25,Player18,0.96,0.61,0.64,0.88,309.2914939514502,True,6.47335703495458
Away,PASS,,1,64793,2591.72,64848,2593.92,Player18,Player17,0.54,0.62,0.47,0.13,,False,
Away,BALL LOST,INTERCEPTION,1,64971,2598.84,65001,2600.04,Player17,,0.32,0.16,0.14,0.25,,False,
Home,CHALLENGE,GROUND,1,64977,2599.08,64977,2599.08,Player4,,0.2,0.19,,,3389.6480368958146,False,70.94408477041345
Away,CHALLENGE,GROUND-LOST,1,65001,2600.04,65001,2600.04,Player19,,0.15,0.3,,,3389.563597554228,False,70.94231748609889
Home,CHALLENGE,GROUND-WON,1,65001,2600.04,65001,2600.04,Player3,,0.15,0.29,,,3389.5813626122062,False,70.94268930221827
Home,RECOVERY,INTERCEPTION,1,65001,2600.04,65001,2600.04,Player3,,0.15,0.29,,,3389.5813626122062,False,70.94268930221827
Home,PASS,,1,65001,2600.04,65031,2601.24,Player3,Player8,0.15,0.29,0.23,0.17,311.15111333213457,True,6.512278183565866
Home,PASS,,1,65031,2601.24,65053,2602.12,Player8,Player4,0.23,0.17,0.17,0.14,,False,
Home,PASS,,1,65087,2603.48,65105,2604.2,Player4,Player12,0.19,0.15,0.22,0.29,2658.700250237948,True,55.645616854289905
Home,PASS,,1,65130,2605.2,65145,2605.8,Player12,Player6,0.23,0.32,0.27,0.41,3512.227016807888,False,73.5096176656567
Home,PASS,,1,65145,2605.8,65168,2606.72,Player6,Player8,0.27,0.41,0.28,0.23,,False,
Home,PASS,,1,65201,2608.04,65246,2609.84,Player8,Player4,0.32,0.23,0.5,0.05,938.07095334104,True,19.633479497014463
Home,PASS,,1,65374,2614.96,65397,2615.88,Player4,Player9,0.69,0.22,0.76,0.36,3682.300546574768,False,77.06919399383341
Home,CHALLENGE,GROUND-WON,1,65408,2616.32,65408,2616.32,Player9,,0.76,0.38,,,3389.104784001832,True,70.93271468746
Away,CHALLENGE,GROUND-LOST,1,65414,2616.56,65414,2616.56,Player15,,0.78,0.39,,,3389.044829540137,True,70.93145986266211
Home,PASS,,1,65453,2618.12,65473,2618.92,Player9,Player4,0.77,0.36,0.87,0.19,91.318392373746,True,1.911260313502584
Home,PASS,,1,65505,2620.2,65635,2625.4,Player4,Player10,0.9,0.2,0.95,0.88,2158.84361899355,True,45.18380169411437
Home,BALL LOST,INTERCEPTION,1,65688,2627.52,65693,2627.72,Player10,,0.88,0.87,0.9,0.83,,False,
Away,RECOVERY,INTERCEPTION,1,65692,2627.68,65692,2627.68,Player22,,0.89,0.84,,,3389.3917079143835,False,70.93871989925579
Away,BALL LOST,CLEARANCE,1,65722,2628.88,65819,2632.76,Player22,,0.87,0.82,0.47,0.79,,False,
Home,RECOVERY,,1,65815,2632.6,65815,2632.6,Player2,,0.49,0.79,,,3389.3025959397755,False,70.93685481845334
Home,PASS,,1,65833,2633.32,65878,2635.12,Player2,Player7,0.48,0.81,0.58,0.92,4530.793715175826,False,94.8278434539338
Home,PASS,,1,65936,2637.44,65996,2639.84,Player7,Player3,0.58,0.91,0.35,0.54,,False,
Home,PASS,,1,66162,2646.48,66209,2648.36,Player3,Player12,0.34,0.56,0.43,0.8,3293.651754790283,True,68.93491794801493
Home,BALL LOST,INTERCEPTION,1,66209,2648.36,66247,2649.88,Player12,,0.43,0.8,0.54,0.73,1560.6530571577402,True,32.66389358984846
Away,RECOVERY,INTERCEPTION,1,66245,2649.8,66245,2649.8,Player20,,0.54,0.73,,,3389.223539421487,False,70.93520019464755
Away,BALL OUT,,1,66245,2649.8,66305,2652.2,Player20,,0.54,0.73,0.46,1.01,1121.3166907324448,True,23.46874527853735
Home,SET PIECE,THROW IN,1,66702,2668.08,66702,2668.08,Player7,,,,,,0.0,True,0.0
Home,PASS,,1,66702,2668.08,66729,2669.16,Player7,Player5,0.47,1.01,0.54,0.85,4.828453385134656,True,0.1010577506975281
Home,PASS,,1,66729,2669.16,66747,2669.88,Player5,Player9,0.54,0.85,0.61,0.92,4537.7036170288575,False,94.97246515432296
Home,CHALLENGE,GROUND-WON,1,66747,2669.88,66747,2669.88,Player9,,0.61,0.92,,,3389.2317982381574,False,70.93537304863817
Home,BALL LOST,,1,66747,2669.88,66803,2672.12,Player9,,0.61,0.92,0.71,1.01,4695.548036974768,False,98.27609071877374
Away,CHALLENGE,GROUND-LOST,1,66750,2670.0,66750,2670.0,Player22,,0.62,0.93,,,3389.22157594466,False,70.93515909980084
Away,SET PIECE,THROW IN,1,66901,2676.04,66901,2676.04,Player22,,,,,,0.0,True,0.0
Away,PASS,,1,66901,2676.04,66938,2677.52,Player22,Player20,0.64,1.01,0.6,0.82,1.3006839659861316,True,0.027222836276223655
Away,PASS,,1,66958,2678.32,67030,2681.2,Player20,Player16,0.61,0.8,0.82,0.7,1917.6662043209467,True,40.13604724733957
Away,PASS,,1,67099,2683.96,67129,2685.16,Player16,Player20,0.82,0.63,0.61,0.59,,False,
Away,BALL LOST,INTERCEPTION,1,67159,2686.36,67214,2688.56,Player20,,0.59,0.53,0.36,0.09,,False,
Home,RECOVERY,INTERCEPTION,1,67214,2688.56,67214,2688.56,Player4,,0.38,0.11,,,3389.287471554684,False,70.93653827064475
Home,PASS,,1,67391,2695.64,67428,2697.12,Player4,Player8,0.79,0.19,0.92,0.13,1944.8797949820428,True,40.70561767522865
